Grid Pos (microns),U Total (1/cm3s),U Stim (1/cm3s)
6.2499e+00,6.5393e+24,-2.4263e+23
6.2509e+00,6.5286e+24,-2.5531e+23
6.2519e+00,6.5180e+24,-2.6795e+23
6.2529e+00,6.5074e+24,-2.8054e+23
6.2539e+00,6.4969e+24,-2.9303e+23
6.2549e+00,6.4866e+24,-3.0538e+23
6.2559e+00,6.4764e+24,-3.1757e+23
6.2569e+00,6.4664e+24,-3.2955e+23
6.2578e+00,6.4566e+24,-3.4128e+23
6.2588e+00,6.4471e+24,-3.5273e+23
6.2598e+00,6.4377e+24,-3.6383e+23
6.2608e+00,6.4287e+24,-3.7452e+23
6.2618e+00,6.4198e+24,-3.8471e+23
6.2628e+00,6.4110e+24,-3.9425e+23
6.2638e+00,6.4022e+24,-4.0294e+23
6.2648e+00,6.3932e+24,-4.1044e+23
6.2658e+00,6.3835e+24,-4.1621e+23
6.2668e+00,6.3725e+24,-4.1934e+23
6.2677e+00,6.3592e+24,-4.1838e+23
6.2687e+00,6.3420e+24,-4.1100e+23
6.2697e+00,6.3186e+24,-3.9353e+23
6.2707e+00,6.2869e+24,-3.6063e+23
6.2717e+00,6.2457e+24,-3.0544e+23
6.2727e+00,6.2021e+24,-2.2235e+23
6.2737e+00,-3.7444e+23,-6.9319e+23
6.2747e+00,-1.6086e+24,-1.6313e+24
6.2757e+00,-2.6916e+24,-2.6949e+24
6.2767e+00,-3.3678e+24,-3.3691e+24
6.2777e+00,-3.7494e+24,-3.7505e+24
6.2787e+00,-4.3146e+24,-4.3202e+24
6.2796e+00,-4.1756e+24,-4.1825e+24
6.2806e+00,-3.9318e+24,-3.9408e+24
6.2816e+00,-3.8766e+24,-3.8857e+24
6.2826e+00,-3.8274e+24,-3.8362e+24
6.2836e+00,-3.7752e+24,-3.7835e+24
6.2846e+00,-3.7111e+24,-3.7190e+24
6.2856e+00,-8.2900e+24,-8.2974e+24
6.2866e+00,-8.4904e+24,-8.4982e+24
6.2876e+00,-8.5547e+24,-8.5630e+24
6.2886e+00,-8.5462e+24,-8.5548e+24
6.2896e+00,-8.4956e+24,-8.5045e+24
6.2906e+00,-8.4188e+24,-8.4280e+24
6.2915e+00,-8.3245e+24,-8.3339e+24
6.2925e+00,-8.2173e+24,-8.2270e+24
6.2935e+00,-8.1000e+24,-8.1099e+24
6.2945e+00,-7.9742e+24,-7.9843e+24
6.2955e+00,-7.8409e+24,-7.8511e+24
6.2965e+00,-7.7006e+24,-7.7111e+24
6.2975e+00,-7.5541e+24,-7.5647e+24
6.2985e+00,-7.4015e+24,-7.4123e+24
6.2995e+00,-7.2434e+24,-7.2543e+24
6.3005e+00,-7.0801e+24,-7.0911e+24
6.3014e+00,-6.9118e+24,-6.9229e+24
6.3024e+00,-6.7390e+24,-6.7502e+24
6.3034e+00,-6.5620e+24,-6.5732e+24
6.3044e+00,-6.3810e+24,-6.3923e+24
6.3054e+00,-6.1965e+24,-6.2078e+24
6.3064e+00,-6.0089e+24,-6.0202e+24
6.3074e+00,-5.8184e+24,-5.8297e+24
6.3084e+00,-5.6255e+24,-5.6368e+24
6.3094e+00,-5.4305e+24,-5.4418e+24
6.3104e+00,-5.2338e+24,-5.2450e+24
6.3114e+00,-5.0358e+24,-5.0470e+24
6.3123e+00,-4.8368e+24,-4.8479e+24
6.3133e+00,-4.6373e+24,-4.6483e+24
6.3143e+00,-4.4376e+24,-4.4486e+24
6.3153e+00,-4.2381e+24,-4.2490e+24
6.3163e+00,-4.0392e+24,-4.0500e+24
6.3173e+00,-3.8413e+24,-3.8520e+24
6.3183e+00,-3.6448e+24,-3.6553e+24
6.3193e+00,-3.4500e+24,-3.4604e+24
6.3203e+00,-3.2573e+24,-3.2675e+24
6.3213e+00,-3.0671e+24,-3.0772e+24
6.3222e+00,-2.8797e+24,-2.8897e+24
6.3232e+00,-2.6956e+24,-2.7053e+24
6.3242e+00,-2.5150e+24,-2.5246e+24
6.3252e+00,-2.3383e+24,-2.3477e+24
6.3262e+00,-2.1659e+24,-2.1751e+24
6.3272e+00,-1.9980e+24,-2.0070e+24
6.3282e+00,-1.8350e+24,-1.8438e+24
6.3292e+00,-1.6771e+24,-1.6857e+24
6.3302e+00,-1.5246e+24,-1.5330e+24
6.3312e+00,-1.3777e+24,-1.3858e+24
6.3321e+00,-1.2366e+24,-1.2445e+24
6.3331e+00,-1.1012e+24,-1.1089e+24
6.3341e+00,-9.7174e+23,-9.7914e+23
6.3351e+00,-8.4781e+23,-8.5494e+23
6.3361e+00,-7.2899e+23,-7.3583e+23
6.3371e+00,-2.6510e+23,-2.7160e+23
6.3381e+00,-2.3311e+23,-2.3883e+23
6.3391e+00,-2.0327e+23,-2.0790e+23
6.3401e+00,-1.7615e+23,-1.7946e+23
6.3411e+00,-1.5039e+23,-1.5243e+23
6.3421e+00,-1.2385e+23,-1.2495e+23
6.3431e+00,-9.2647e+22,-9.3536e+22
6.3440e+00,-6.8326e+22,-6.8766e+22
6.3450e+00,-4.4583e+22,-4.4842e+22
6.3460e+00,-1.0420e+22,-1.1027e+22
6.3470e+00,-1.3412e+21,-2.6903e+21
6.3480e+00,8.1660e+21,-5.6583e+20
6.3490e+00,1.8616e+23,-1.2403e+20
6.3500e+00,4.6852e+24,-1.1935e+20
6.3510e+00,4.7783e+24,-5.7003e+20
6.3520e+00,4.8681e+24,-1.5742e+21
6.3530e+00,4.9336e+24,-3.1847e+21
6.3540e+00,4.9766e+24,-5.3731e+21
6.3550e+00,5.0032e+24,-8.0914e+21
6.3559e+00,5.0187e+24,-1.1297e+22
6.3569e+00,5.0270e+24,-1.4961e+22
6.3579e+00,5.0307e+24,-1.9060e+22
6.3589e+00,5.0314e+24,-2.3581e+22
6.3599e+00,5.0302e+24,-2.8513e+22
6.3609e+00,5.0277e+24,-3.3843e+22
6.3619e+00,5.0242e+24,-3.9561e+22
6.3629e+00,5.0200e+24,-4.5654e+22
6.3639e+00,5.0153e+24,-5.2109e+22
6.3649e+00,5.0101e+24,-5.8909e+22
6.3658e+00,5.0045e+24,-6.6038e+22
6.3668e+00,4.9985e+24,-7.3479e+22
6.3678e+00,4.9923e+24,-8.1212e+22
6.3688e+00,4.9857e+24,-8.9217e+22
6.3698e+00,4.9789e+24,-9.7473e+22
6.3708e+00,4.9719e+24,-1.0596e+23
6.3718e+00,4.9646e+24,-1.1465e+23
6.3728e+00,4.9572e+24,-1.2352e+23
6.3738e+00,4.9497e+24,-1.3256e+23
6.3748e+00,4.9420e+24,-1.4173e+23
6.3758e+00,4.9342e+24,-1.5101e+23
6.3767e+00,4.9263e+24,-1.6037e+23
6.3777e+00,4.9183e+24,-1.6980e+23
6.3787e+00,4.9104e+24,-1.7926e+23
6.3797e+00,4.9024e+24,-1.8873e+23
6.3807e+00,4.8944e+24,-1.9819e+23
6.3817e+00,4.8865e+24,-2.0760e+23
6.3827e+00,4.8787e+24,-2.1695e+23
6.3837e+00,4.8710e+24,-2.2620e+23
6.3847e+00,4.8633e+24,-2.3533e+23
6.3857e+00,4.8558e+24,-2.4432e+23
6.3866e+00,4.8485e+24,-2.5312e+23
6.3876e+00,4.8413e+24,-2.6172e+23
6.3886e+00,4.8343e+24,-2.7006e+23
6.3896e+00,4.8275e+24,-2.7810e+23
6.3906e+00,4.8208e+24,-2.8577e+23
6.3916e+00,4.8142e+24,-2.9297e+23
6.3926e+00,4.8075e+24,-2.9953e+23
6.3936e+00,4.8007e+24,-3.0521e+23
6.3946e+00,4.7934e+24,-3.0959e+23
6.3956e+00,4.7850e+24,-3.1202e+23
6.3965e+00,4.7749e+24,-3.1141e+23
6.3975e+00,4.7618e+24,-3.0600e+23
6.3985e+00,4.7440e+24,-2.9308e+23
6.3995e+00,4.7199e+24,-2.6864e+23
6.4005e+00,4.6885e+24,-2.2758e+23
6.4015e+00,4.6553e+24,-1.6571e+23
6.4025e+00,-2.7677e+23,-5.1597e+23
6.4035e+00,-1.1975e+24,-1.2144e+24
6.4045e+00,-2.0043e+24,-2.0068e+24
6.4055e+00,-2.5086e+24,-2.5096e+24
6.4065e+00,-2.7937e+24,-2.7945e+24
6.4075e+00,-3.2158e+24,-3.2199e+24
6.4084e+00,-3.1131e+24,-3.1183e+24
6.4094e+00,-2.9322e+24,-2.9389e+24
6.4104e+00,-2.8918e+24,-2.8987e+24
6.4114e+00,-2.8560e+24,-2.8626e+24
6.4124e+00,-2.8179e+24,-2.8241e+24
6.4134e+00,-2.7709e+24,-2.7768e+24
6.4144e+00,-6.1916e+24,-6.1971e+24
6.4154e+00,-6.3431e+24,-6.3490e+24
6.4164e+00,-6.3932e+24,-6.3993e+24
6.4174e+00,-6.3888e+24,-6.3952e+24
6.4184e+00,-6.3529e+24,-6.3596e+24
6.4194e+00,-6.2975e+24,-6.3044e+24
6.4203e+00,-6.2289e+24,-6.2360e+24
6.4213e+00,-6.1507e+24,-6.1580e+24
6.4223e+00,-6.0649e+24,-6.0723e+24
6.4233e+00,-5.9727e+24,-5.9803e+24
6.4243e+00,-5.8748e+24,-5.8825e+24
6.4253e+00,-5.7718e+24,-5.7796e+24
6.4263e+00,-5.6639e+24,-5.6719e+24
6.4273e+00,-5.5515e+24,-5.5596e+24
6.4283e+00,-5.4350e+24,-5.4431e+24
6.4293e+00,-5.3144e+24,-5.3226e+24
6.4302e+00,-5.1901e+24,-5.1984e+24
6.4312e+00,-5.0623e+24,-5.0707e+24
6.4322e+00,-4.9314e+24,-4.9398e+24
6.4332e+00,-4.7974e+24,-4.8059e+24
6.4342e+00,-4.6607e+24,-4.6692e+24
6.4352e+00,-4.5216e+24,-4.5301e+24
6.4362e+00,-4.3803e+24,-4.3888e+24
6.4372e+00,-4.2371e+24,-4.2456e+24
6.4382e+00,-4.0922e+24,-4.1007e+24
6.4392e+00,-3.9460e+24,-3.9545e+24
6.4402e+00,-3.7987e+24,-3.8072e+24
6.4411e+00,-3.6507e+24,-3.6591e+24
6.4421e+00,-3.5021e+24,-3.5105e+24
6.4431e+00,-3.3534e+24,-3.3616e+24
6.4441e+00,-3.2046e+24,-3.2128e+24
6.4451e+00,-3.0563e+24,-3.0644e+24
6.4461e+00,-2.9086e+24,-2.9166e+24
6.4471e+00,-2.7618e+24,-2.7698e+24
6.4481e+00,-2.6163e+24,-2.6241e+24
6.4491e+00,-2.4722e+24,-2.4799e+24
6.4501e+00,-2.3299e+24,-2.3375e+24
6.4510e+00,-2.1896e+24,-2.1971e+24
6.4520e+00,-2.0517e+24,-2.0590e+24
6.4530e+00,-1.9163e+24,-1.9235e+24
6.4540e+00,-1.7837e+24,-1.7908e+24
6.4550e+00,-1.6543e+24,-1.6612e+24
6.4560e+00,-1.5281e+24,-1.5349e+24
6.4570e+00,-1.4055e+24,-1.4122e+24
6.4580e+00,-1.2867e+24,-1.2932e+24
6.4590e+00,-1.1718e+24,-1.1781e+24
6.4600e+00,-1.0610e+24,-1.0671e+24
6.4609e+00,-9.5442e+23,-9.6038e+23
6.4619e+00,-8.5210e+23,-8.5787e+23
6.4629e+00,-7.5401e+23,-7.5959e+23
6.4639e+00,-6.5997e+23,-6.6535e+23
6.4649e+00,-5.6959e+23,-5.7474e+23
6.4659e+00,-2.0815e+23,-2.1305e+23
6.4669e+00,-1.8398e+23,-1.8829e+23
6.4679e+00,-1.6141e+23,-1.6490e+23
6.4689e+00,-1.4090e+23,-1.4340e+23
6.4699e+00,-1.2140e+23,-1.2294e+23
6.4709e+00,-1.0116e+23,-1.0199e+23
6.4719e+00,-7.6914e+22,-7.7584e+22
6.4728e+00,-5.8005e+22,-5.8337e+22
6.4738e+00,-3.9147e+22,-3.9342e+22
6.4748e+00,-9.7609e+21,-1.0219e+22
6.4758e+00,-1.7387e+21,-2.7560e+21
6.4768e+00,5.8652e+21,-7.1032e+20
6.4778e+00,1.4004e+23,-1.8118e+20
6.4788e+00,3.5266e+24,-9.6740e+19
6.4798e+00,3.5968e+24,-3.8243e+20
6.4808e+00,3.6645e+24,-1.0444e+21
6.4818e+00,3.7139e+24,-2.1397e+21
6.4828e+00,3.7465e+24,-3.6600e+21
6.4838e+00,3.7666e+24,-5.5759e+21
6.4847e+00,3.7784e+24,-7.8591e+21
6.4857e+00,3.7848e+24,-1.0488e+22
6.4867e+00,3.7878e+24,-1.3447e+22
6.4877e+00,3.7885e+24,-1.6725e+22
6.4887e+00,3.7877e+24,-2.0314e+22
6.4897e+00,3.7859e+24,-2.4205e+22
6.4907e+00,3.7834e+24,-2.8389e+22
6.4917e+00,3.7804e+24,-3.2858e+22
6.4927e+00,3.7769e+24,-3.7600e+22
6.4937e+00,3.7731e+24,-4.2605e+22
6.4946e+00,3.7690e+24,-4.7860e+22
6.4956e+00,3.7646e+24,-5.3352e+22
6.4966e+00,3.7600e+24,-5.9066e+22
6.4976e+00,3.7552e+24,-6.4989e+22
6.4986e+00,3.7502e+24,-7.1104e+22
6.4996e+00,3.7450e+24,-7.7395e+22
6.5006e+00,3.7396e+24,-8.3845e+22
6.5016e+00,3.7341e+24,-9.0437e+22
6.5026e+00,3.7285e+24,-9.7154e+22
6.5036e+00,3.7228e+24,-1.0398e+23
6.5046e+00,3.7170e+24,-1.1089e+23
6.5055e+00,3.7112e+24,-1.1787e+23
6.5065e+00,3.7052e+24,-1.2490e+23
6.5075e+00,3.6993e+24,-1.3197e+23
6.5085e+00,3.6934e+24,-1.3904e+23
6.5095e+00,3.6874e+24,-1.4611e+23
6.5105e+00,3.6815e+24,-1.5316e+23
6.5115e+00,3.6756e+24,-1.6016e+23
6.5125e+00,3.6698e+24,-1.6709e+23
6.5135e+00,3.6641e+24,-1.7395e+23
6.5145e+00,3.6585e+24,-1.8069e+23
6.5154e+00,3.6530e+24,-1.8731e+23
6.5164e+00,3.6476e+24,-1.9377e+23
6.5174e+00,3.6423e+24,-2.0006e+23
6.5184e+00,3.6372e+24,-2.0612e+23
6.5194e+00,3.6321e+24,-2.1191e+23
6.5204e+00,3.6271e+24,-2.1735e+23
6.5214e+00,3.6221e+24,-2.2232e+23
6.5224e+00,3.6169e+24,-2.2664e+23
6.5234e+00,3.6113e+24,-2.3000e+23
6.5244e+00,3.6049e+24,-2.3191e+23
6.5253e+00,3.5972e+24,-2.3155e+23
6.5263e+00,3.5871e+24,-2.2762e+23
6.5273e+00,3.5735e+24,-2.1809e+23
6.5283e+00,3.5550e+24,-1.9998e+23
6.5293e+00,3.5310e+24,-1.6948e+23
6.5303e+00,3.5054e+24,-1.2345e+23
6.5313e+00,-2.0403e+23,-3.8409e+23
6.5323e+00,-8.9154e+23,-9.0433e+23
6.5333e+00,-1.4931e+24,-1.4949e+24
6.5343e+00,-1.8694e+24,-1.8702e+24
6.5353e+00,-2.0827e+24,-2.0833e+24
6.5363e+00,-2.3983e+24,-2.4014e+24
6.5372e+00,-2.3226e+24,-2.3265e+24
6.5382e+00,-2.1885e+24,-2.1936e+24
6.5392e+00,-2.1592e+24,-2.1644e+24
6.5402e+00,-2.1333e+24,-2.1383e+24
6.5412e+00,-2.1057e+24,-2.1104e+24
6.5422e+00,-2.0714e+24,-2.0759e+24
6.5432e+00,-4.6305e+24,-4.6347e+24
6.5442e+00,-4.7458e+24,-4.7502e+24
6.5452e+00,-4.7852e+24,-4.7899e+24
6.5462e+00,-4.7839e+24,-4.7887e+24
6.5472e+00,-4.7590e+24,-4.7641e+24
6.5482e+00,-4.7195e+24,-4.7247e+24
6.5491e+00,-4.6701e+24,-4.6755e+24
6.5501e+00,-4.6135e+24,-4.6190e+24
6.5511e+00,-4.5512e+24,-4.5568e+24
6.5521e+00,-4.4840e+24,-4.4897e+24
6.5531e+00,-4.4125e+24,-4.4183e+24
6.5541e+00,-4.3371e+24,-4.3431e+24
6.5551e+00,-4.2581e+24,-4.2641e+24
6.5561e+00,-4.1757e+24,-4.1818e+24
6.5571e+00,-4.0900e+24,-4.0962e+24
6.5581e+00,-4.0013e+24,-4.0075e+24
6.5590e+00,-3.9098e+24,-3.9160e+24
6.5600e+00,-3.8156e+24,-3.8219e+24
6.5610e+00,-3.7189e+24,-3.7252e+24
6.5620e+00,-3.6199e+24,-3.6263e+24
6.5630e+00,-3.5188e+24,-3.5252e+24
6.5640e+00,-3.4158e+24,-3.4222e+24
6.5650e+00,-3.3111e+24,-3.3175e+24
6.5660e+00,-3.2049e+24,-3.2113e+24
6.5670e+00,-3.0974e+24,-3.1038e+24
6.5680e+00,-2.9888e+24,-2.9952e+24
6.5690e+00,-2.8793e+24,-2.8857e+24
6.5699e+00,-2.7691e+24,-2.7755e+24
6.5709e+00,-2.6585e+24,-2.6648e+24
6.5719e+00,-2.5477e+24,-2.5539e+24
6.5729e+00,-2.4368e+24,-2.4430e+24
6.5739e+00,-2.3260e+24,-2.3322e+24
6.5749e+00,-2.2157e+24,-2.2218e+24
6.5759e+00,-2.1060e+24,-2.1120e+24
6.5769e+00,-1.9971e+24,-2.0030e+24
6.5779e+00,-1.8892e+24,-1.8951e+24
6.5789e+00,-1.7826e+24,-1.7883e+24
6.5798e+00,-1.6774e+24,-1.6830e+24
6.5808e+00,-1.5738e+24,-1.5794e+24
6.5818e+00,-1.4721e+24,-1.4776e+24
6.5828e+00,-1.3724e+24,-1.3778e+24
6.5838e+00,-1.2749e+24,-1.2802e+24
6.5848e+00,-1.1798e+24,-1.1850e+24
6.5858e+00,-1.0873e+24,-1.0924e+24
6.5868e+00,-9.9756e+23,-1.0025e+24
6.5878e+00,-9.1065e+23,-9.1543e+23
6.5888e+00,-8.2672e+23,-8.3137e+23
6.5897e+00,-7.4586e+23,-7.5038e+23
6.5907e+00,-6.6810e+23,-6.7247e+23
6.5917e+00,-5.9339e+23,-5.9762e+23
6.5927e+00,-5.2159e+23,-5.2566e+23
6.5937e+00,-4.5236e+23,-4.5627e+23
6.5947e+00,-1.6637e+23,-1.7008e+23
6.5957e+00,-1.4804e+23,-1.5130e+23
6.5967e+00,-1.3091e+23,-1.3356e+23
6.5977e+00,-1.1537e+23,-1.1726e+23
6.5987e+00,-1.0056e+23,-1.0173e+23
6.5997e+00,-8.5057e+22,-8.5685e+22
6.6007e+00,-6.5987e+22,-6.6495e+22
6.6016e+00,-5.1134e+22,-5.1386e+22
6.6026e+00,-3.5901e+22,-3.6049e+22
6.6036e+00,-9.6017e+21,-9.9492e+21
6.6046e+00,-2.1956e+21,-2.9663e+21
6.6056e+00,4.0664e+21,-9.0693e+20
6.6066e+00,1.0572e+23,-2.7287e+20
6.6076e+00,2.6656e+24,-1.0213e+20
6.6086e+00,2.7187e+24,-2.8032e+20
6.6096e+00,2.7700e+24,-6.9852e+20
6.6106e+00,2.8075e+24,-1.4170e+21
6.6116e+00,2.8322e+24,-2.4430e+21
6.6126e+00,2.8476e+24,-3.7624e+21
6.6135e+00,2.8567e+24,-5.3580e+21
6.6145e+00,2.8617e+24,-7.2150e+21
6.6155e+00,2.8640e+24,-9.3226e+21
6.6165e+00,2.8647e+24,-1.1673e+22
6.6175e+00,2.8642e+24,-1.4259e+22
6.6185e+00,2.8630e+24,-1.7074e+22
6.6195e+00,2.8612e+24,-2.0112e+22
6.6205e+00,2.8591e+24,-2.3367e+22
6.6215e+00,2.8566e+24,-2.6831e+22
6.6225e+00,2.8538e+24,-3.0494e+22
6.6234e+00,2.8508e+24,-3.4349e+22
6.6244e+00,2.8476e+24,-3.8386e+22
6.6254e+00,2.8443e+24,-4.2593e+22
6.6264e+00,2.8407e+24,-4.6960e+22
6.6274e+00,2.8370e+24,-5.1476e+22
6.6284e+00,2.8332e+24,-5.6129e+22
6.6294e+00,2.8293e+24,-6.0905e+22
6.6304e+00,2.8252e+24,-6.5793e+22
6.6314e+00,2.8211e+24,-7.0779e+22
6.6324e+00,2.8168e+24,-7.5851e+22
6.6334e+00,2.8125e+24,-8.0993e+22
6.6343e+00,2.8082e+24,-8.6194e+22
6.6353e+00,2.8038e+24,-9.1437e+22
6.6363e+00,2.7993e+24,-9.6711e+22
6.6373e+00,2.7949e+24,-1.0200e+23
6.6383e+00,2.7905e+24,-1.0729e+23
6.6393e+00,2.7861e+24,-1.1257e+23
6.6403e+00,2.7817e+24,-1.1781e+23
6.6413e+00,2.7773e+24,-1.2302e+23
6.6423e+00,2.7730e+24,-1.2817e+23
6.6433e+00,2.7688e+24,-1.3324e+23
6.6442e+00,2.7646e+24,-1.3823e+23
6.6452e+00,2.7606e+24,-1.4310e+23
6.6462e+00,2.7566e+24,-1.4785e+23
6.6472e+00,2.7527e+24,-1.5243e+23
6.6482e+00,2.7489e+24,-1.5682e+23
6.6492e+00,2.7451e+24,-1.6095e+23
6.6502e+00,2.7412e+24,-1.6474e+23
6.6512e+00,2.7373e+24,-1.6804e+23
6.6522e+00,2.7330e+24,-1.7064e+23
6.6532e+00,2.7281e+24,-1.7215e+23
6.6541e+00,2.7221e+24,-1.7198e+23
6.6551e+00,2.7144e+24,-1.6916e+23
6.6561e+00,2.7039e+24,-1.6217e+23
6.6571e+00,2.6895e+24,-1.4878e+23
6.6581e+00,2.6709e+24,-1.2616e+23
6.6591e+00,2.6510e+24,-9.1940e+22
6.6601e+00,-1.4986e+23,-2.8595e+23
6.6611e+00,-6.6394e+23,-6.7360e+23
6.6621e+00,-1.1127e+24,-1.1141e+24
6.6631e+00,-1.3939e+24,-1.3945e+24
6.6641e+00,-1.5538e+24,-1.5542e+24
6.6651e+00,-1.7902e+24,-1.7925e+24
6.6660e+00,-1.7346e+24,-1.7375e+24
6.6670e+00,-1.6353e+24,-1.6391e+24
6.6680e+00,-1.6143e+24,-1.6182e+24
6.6690e+00,-1.5957e+24,-1.5995e+24
6.6700e+00,-1.5759e+24,-1.5795e+24
6.6710e+00,-1.5511e+24,-1.5545e+24
6.6720e+00,-3.4694e+24,-3.4725e+24
6.6730e+00,-3.5577e+24,-3.5610e+24
6.6740e+00,-3.5892e+24,-3.5927e+24
6.6750e+00,-3.5902e+24,-3.5939e+24
6.6760e+00,-3.5736e+24,-3.5774e+24
6.6770e+00,-3.5459e+24,-3.5498e+24
6.6779e+00,-3.5108e+24,-3.5149e+24
6.6789e+00,-3.4703e+24,-3.4744e+24
6.6799e+00,-3.4254e+24,-3.4297e+24
6.6809e+00,-3.3769e+24,-3.3812e+24
6.6819e+00,-3.3251e+24,-3.3295e+24
6.6829e+00,-3.2704e+24,-3.2748e+24
6.6839e+00,-3.2128e+24,-3.2174e+24
6.6849e+00,-3.1527e+24,-3.1573e+24
6.6859e+00,-3.0900e+24,-3.0947e+24
6.6869e+00,-3.0251e+24,-3.0298e+24
6.6878e+00,-2.9579e+24,-2.9627e+24
6.6888e+00,-2.8887e+24,-2.8935e+24
6.6898e+00,-2.8176e+24,-2.8224e+24
6.6908e+00,-2.7447e+24,-2.7495e+24
6.6918e+00,-2.6701e+24,-2.6750e+24
6.6928e+00,-2.5940e+24,-2.5989e+24
6.6938e+00,-2.5166e+24,-2.5215e+24
6.6948e+00,-2.4380e+24,-2.4429e+24
6.6958e+00,-2.3583e+24,-2.3632e+24
6.6968e+00,-2.2777e+24,-2.2826e+24
6.6978e+00,-2.1964e+24,-2.2012e+24
6.6987e+00,-2.1145e+24,-2.1193e+24
6.6997e+00,-2.0321e+24,-2.0369e+24
6.7007e+00,-1.9495e+24,-1.9543e+24
6.7017e+00,-1.8668e+24,-1.8715e+24
6.7027e+00,-1.7841e+24,-1.7887e+24
6.7037e+00,-1.7016e+24,-1.7062e+24
6.7047e+00,-1.6195e+24,-1.6241e+24
6.7057e+00,-1.5379e+24,-1.5424e+24
6.7067e+00,-1.4570e+24,-1.4614e+24
6.7077e+00,-1.3769e+24,-1.3813e+24
6.7086e+00,-1.2978e+24,-1.3021e+24
6.7096e+00,-1.2199e+24,-1.2241e+24
6.7106e+00,-1.1432e+24,-1.1474e+24
6.7116e+00,-1.0680e+24,-1.0721e+24
6.7126e+00,-9.9436e+23,-9.9836e+23
6.7136e+00,-9.2243e+23,-9.2634e+23
6.7146e+00,-8.5234e+23,-8.5616e+23
6.7156e+00,-7.8420e+23,-7.8794e+23
6.7166e+00,-7.1814e+23,-7.2178e+23
6.7176e+00,-6.5422e+23,-6.5776e+23
6.7185e+00,-5.9251e+23,-5.9595e+23
6.7195e+00,-5.3303e+23,-5.3637e+23
6.7205e+00,-4.7573e+23,-4.7896e+23
6.7215e+00,-4.2048e+23,-4.2359e+23
6.7225e+00,-3.6699e+23,-3.6996e+23
6.7235e+00,-1.3607e+23,-1.3890e+23
6.7245e+00,-1.2213e+23,-1.2462e+23
6.7255e+00,-1.0909e+23,-1.1111e+23
6.7265e+00,-9.7287e+22,-9.8730e+22
6.7275e+00,-8.6043e+22,-8.6931e+22
6.7285e+00,-7.4116e+22,-7.4595e+22
6.7295e+00,-5.8904e+22,-5.9291e+22
6.7304e+00,-4.7108e+22,-4.7300e+22
6.7314e+00,-3.4559e+22,-3.4672e+22
6.7324e+00,-9.9282e+21,-1.0193e+22
6.7334e+00,-2.7520e+21,-3.3398e+21
6.7344e+00,2.6109e+21,-1.1730e+21
6.7354e+00,8.0173e+22,-4.0718e+20
6.7364e+00,2.0263e+24,-1.3606e+20
6.7374e+00,2.0667e+24,-2.5504e+20
6.7384e+00,2.1058e+24,-5.0700e+20
6.7394e+00,2.1344e+24,-9.5437e+20
6.7404e+00,2.1533e+24,-1.6175e+21
6.7414e+00,2.1652e+24,-2.4950e+21
6.7423e+00,2.1722e+24,-3.5788e+21
6.7433e+00,2.1761e+24,-4.8601e+21
6.7443e+00,2.1780e+24,-6.3319e+21
6.7453e+00,2.1787e+24,-7.9885e+21
6.7463e+00,2.1785e+24,-9.8249e+21
6.7473e+00,2.1777e+24,-1.1837e+22
6.7483e+00,2.1764e+24,-1.4019e+22
6.7493e+00,2.1749e+24,-1.6367e+22
6.7503e+00,2.1732e+24,-1.8874e+22
6.7513e+00,2.1712e+24,-2.1536e+22
6.7522e+00,2.1690e+24,-2.4344e+22
6.7532e+00,2.1667e+24,-2.7293e+22
6.7542e+00,2.1643e+24,-3.0374e+22
6.7552e+00,2.1617e+24,-3.3580e+22
6.7562e+00,2.1590e+24,-3.6901e+22
6.7572e+00,2.1562e+24,-4.0329e+22
6.7582e+00,2.1533e+24,-4.3856e+22
6.7592e+00,2.1503e+24,-4.7471e+22
6.7602e+00,2.1473e+24,-5.1164e+22
6.7612e+00,2.1441e+24,-5.4927e+22
6.7622e+00,2.1410e+24,-5.8749e+22
6.7631e+00,2.1377e+24,-6.2619e+22
6.7641e+00,2.1345e+24,-6.6527e+22
6.7651e+00,2.1312e+24,-7.0463e+22
6.7661e+00,2.1279e+24,-7.4417e+22
6.7671e+00,2.1246e+24,-7.8376e+22
6.7681e+00,2.1213e+24,-8.2332e+22
6.7691e+00,2.1180e+24,-8.6272e+22
6.7701e+00,2.1147e+24,-9.0186e+22
6.7711e+00,2.1115e+24,-9.4062e+22
6.7721e+00,2.1083e+24,-9.7889e+22
6.7730e+00,2.1052e+24,-1.0165e+23
6.7740e+00,2.1021e+24,-1.0534e+23
6.7750e+00,2.0991e+24,-1.0894e+23
6.7760e+00,2.0961e+24,-1.1242e+23
6.7770e+00,2.0932e+24,-1.1576e+23
6.7780e+00,2.0903e+24,-1.1891e+23
6.7790e+00,2.0874e+24,-1.2182e+23
6.7800e+00,2.0843e+24,-1.2436e+23
6.7810e+00,2.0810e+24,-1.2639e+23
6.7820e+00,2.0772e+24,-1.2761e+23
6.7829e+00,2.0726e+24,-1.2759e+23
6.7839e+00,2.0665e+24,-1.2559e+23
6.7849e+00,2.0583e+24,-1.2049e+23
6.7859e+00,2.0471e+24,-1.1062e+23
6.7869e+00,2.0325e+24,-9.3868e+22
6.7879e+00,2.0167e+24,-6.8458e+22
6.7889e+00,-1.0948e+23,-2.1294e+23
6.7899e+00,-4.9460e+23,-5.0195e+23
