Grid Pos (microns),U Total (1/cm3s),U Stim (1/cm3s)
5.4564e-01,8.3760e+22,-2.5154e+22
5.4665e-01,8.3114e+22,-2.5774e+22
5.4766e-01,8.2465e+22,-2.6397e+22
5.4867e-01,8.1814e+22,-2.7023e+22
5.4967e-01,8.1162e+22,-2.7648e+22
5.5068e-01,8.0513e+22,-2.8271e+22
5.5169e-01,7.9867e+22,-2.8891e+22
5.5270e-01,7.9227e+22,-2.9506e+22
5.5371e-01,7.8593e+22,-3.0114e+22
5.5471e-01,7.7968e+22,-3.0713e+22
5.5572e-01,7.7353e+22,-3.1302e+22
5.5673e-01,7.6751e+22,-3.1879e+22
5.5774e-01,7.6163e+22,-3.2441e+22
5.5875e-01,7.5591e+22,-3.2987e+22
5.5975e-01,7.5041e+22,-3.3511e+22
5.6076e-01,7.4526e+22,-3.4001e+22
5.6177e-01,7.4079e+22,-3.4422e+22
5.6278e-01,7.3806e+22,-3.4668e+22
5.6378e-01,7.4029e+22,-3.4421e+22
5.6479e-01,7.5748e+22,-3.2707e+22
5.6580e-01,8.2098e+22,-2.6737e+22
5.6679e-01,-2.9732e+22,-3.4128e+22
5.6778e-01,-3.7111e+22,-3.7349e+22
5.6878e-01,-3.8964e+22,-3.9035e+22
5.6977e-01,-4.0109e+22,-4.0173e+22
5.7076e-01,-4.1042e+22,-4.1105e+22
5.7175e-01,-4.1655e+22,-4.1950e+22
5.7275e-01,-4.2596e+22,-4.2748e+22
5.7374e-01,-4.3206e+22,-4.3523e+22
5.7473e-01,-4.4169e+22,-4.4312e+22
5.7572e-01,-4.5174e+22,-4.5241e+22
5.7672e-01,-4.6692e+22,-4.6726e+22
5.7771e-01,-5.0174e+22,-5.0195e+22
5.7870e-01,-1.0855e+23,-1.0856e+23
5.7971e-01,-9.0585e+22,-9.0610e+22
5.8072e-01,-8.5230e+22,-8.5269e+22
5.8172e-01,-8.3618e+22,-8.3671e+22
5.8273e-01,-8.3060e+22,-8.3127e+22
5.8374e-01,-8.2778e+22,-8.2859e+22
5.8475e-01,-8.2551e+22,-8.2644e+22
5.8575e-01,-8.2313e+22,-8.2418e+22
5.8676e-01,-8.2046e+22,-8.2163e+22
5.8777e-01,-8.1747e+22,-8.1873e+22
5.8878e-01,-8.1413e+22,-8.1549e+22
5.8979e-01,-8.1046e+22,-8.1191e+22
5.9079e-01,-8.0645e+22,-8.0798e+22
5.9180e-01,-8.0211e+22,-8.0372e+22
5.9281e-01,-7.9746e+22,-7.9914e+22
5.9382e-01,-7.9249e+22,-7.9424e+22
5.9483e-01,-7.8723e+22,-7.8904e+22
5.9583e-01,-7.8168e+22,-7.8354e+22
5.9684e-01,-7.7586e+22,-7.7775e+22
5.9785e-01,-7.6976e+22,-7.7170e+22
5.9886e-01,-7.6342e+22,-7.6538e+22
5.9986e-01,-7.5683e+22,-7.5882e+22
6.0087e-01,-7.5001e+22,-7.5202e+22
6.0188e-01,-7.4298e+22,-7.4500e+22
6.0289e-01,-7.3575e+22,-7.3777e+22
6.0390e-01,-7.2833e+22,-7.3035e+22
6.0490e-01,-7.2074e+22,-7.2276e+22
6.0591e-01,-7.1299e+22,-7.1500e+22
6.0692e-01,-7.0510e+22,-7.0709e+22
6.0793e-01,-6.9709e+22,-6.9905e+22
6.0894e-01,-6.8897e+22,-6.9090e+22
6.0994e-01,-6.8075e+22,-6.8264e+22
6.1095e-01,-6.7246e+22,-6.7431e+22
6.1196e-01,-6.6411e+22,-6.6591e+22
6.1297e-01,-6.5571e+22,-6.5746e+22
6.1397e-01,-6.4729e+22,-6.4898e+22
6.1498e-01,-6.3885e+22,-6.4048e+22
6.1599e-01,-6.3043e+22,-6.3199e+22
6.1700e-01,-6.2203e+22,-6.2351e+22
6.1801e-01,-6.1367e+22,-6.1507e+22
6.1901e-01,-6.0537e+22,-6.0668e+22
6.2002e-01,-5.9714e+22,-5.9837e+22
6.2103e-01,-5.8900e+22,-5.9014e+22
6.2204e-01,-5.8098e+22,-5.8201e+22
6.2305e-01,-5.7309e+22,-5.7402e+22
6.2405e-01,-5.6540e+22,-5.6622e+22
6.2506e-01,-5.5802e+22,-5.5873e+22
6.2607e-01,-5.5139e+22,-5.5198e+22
6.2708e-01,-5.4693e+22,-5.4739e+22
6.2808e-01,-5.4945e+22,-5.4979e+22
6.2909e-01,-5.7540e+22,-5.7562e+22
6.3010e-01,-6.7849e+22,-6.7861e+22
6.3109e-01,-3.1125e+22,-3.1143e+22
6.3208e-01,-2.8658e+22,-2.8688e+22
6.3308e-01,-2.7428e+22,-2.7485e+22
6.3407e-01,-2.6537e+22,-2.6658e+22
6.3506e-01,-2.5688e+22,-2.5951e+22
6.3605e-01,-2.5161e+22,-2.5288e+22
6.3705e-01,-2.4406e+22,-2.4650e+22
6.3804e-01,-2.3981e+22,-2.4033e+22
6.3903e-01,-2.3396e+22,-2.3447e+22
6.4002e-01,-2.2867e+22,-2.2926e+22
6.4102e-01,-2.2264e+22,-2.2571e+22
6.4201e-01,-1.6161e+22,-2.2676e+22
6.4300e-01,1.3555e+23,-2.4101e+22
6.4401e-01,1.2918e+23,-3.3465e+22
6.4502e-01,1.2782e+23,-3.7930e+22
6.4602e-01,1.2796e+23,-4.0044e+22
6.4703e-01,1.2841e+23,-4.1024e+22
6.4804e-01,1.2884e+23,-4.1429e+22
6.4905e-01,1.2916e+23,-4.1538e+22
6.5005e-01,1.2939e+23,-4.1495e+22
6.5106e-01,1.2953e+23,-4.1379e+22
6.5207e-01,1.2961e+23,-4.1235e+22
6.5308e-01,1.2963e+23,-4.1088e+22
6.5409e-01,1.2961e+23,-4.0955e+22
6.5509e-01,1.2955e+23,-4.0843e+22
6.5610e-01,1.2944e+23,-4.0759e+22
6.5711e-01,1.2930e+23,-4.0705e+22
6.5812e-01,1.2912e+23,-4.0684e+22
6.5913e-01,1.2891e+23,-4.0697e+22
6.6013e-01,1.2866e+23,-4.0743e+22
6.6114e-01,1.2838e+23,-4.0824e+22
6.6215e-01,1.2806e+23,-4.0939e+22
6.6316e-01,1.2771e+23,-4.1088e+22
6.6416e-01,1.2732e+23,-4.1271e+22
6.6517e-01,1.2690e+23,-4.1488e+22
6.6618e-01,1.2645e+23,-4.1737e+22
6.6719e-01,1.2597e+23,-4.2018e+22
6.6820e-01,1.2545e+23,-4.2331e+22
6.6920e-01,1.2491e+23,-4.2674e+22
6.7021e-01,1.2433e+23,-4.3047e+22
6.7122e-01,1.2373e+23,-4.3448e+22
6.7223e-01,1.2310e+23,-4.3876e+22
6.7324e-01,1.2245e+23,-4.4331e+22
6.7424e-01,1.2177e+23,-4.4810e+22
6.7525e-01,1.2106e+23,-4.5313e+22
6.7626e-01,1.2034e+23,-4.5838e+22
6.7727e-01,1.1959e+23,-4.6383e+22
6.7827e-01,1.1883e+23,-4.6947e+22
6.7928e-01,1.1804e+23,-4.7528e+22
6.8029e-01,1.1724e+23,-4.8123e+22
6.8130e-01,1.1643e+23,-4.8731e+22
6.8231e-01,1.1560e+23,-4.9347e+22
6.8331e-01,1.1476e+23,-4.9967e+22
6.8432e-01,1.1391e+23,-5.0585e+22
6.8533e-01,1.1305e+23,-5.1191e+22
6.8634e-01,1.1218e+23,-5.1768e+22
6.8735e-01,1.1130e+23,-5.2291e+22
6.8835e-01,1.1041e+23,-5.2716e+22
6.8936e-01,1.0952e+23,-5.2967e+22
6.9037e-01,1.0865e+23,-5.2908e+22
6.9138e-01,1.0792e+23,-5.2289e+22
6.9238e-01,1.0760e+23,-5.0616e+22
6.9339e-01,1.0859e+23,-4.6861e+22
6.9440e-01,1.1337e+23,-3.8773e+22
6.9539e-01,-4.2498e+22,-4.8635e+22
6.9638e-01,-5.4047e+22,-5.4320e+22
6.9738e-01,-5.7874e+22,-5.7912e+22
6.9837e-01,-6.0388e+22,-6.0414e+22
6.9936e-01,-6.2312e+22,-6.2337e+22
7.0035e-01,-6.3863e+22,-6.3971e+22
7.0135e-01,-6.5466e+22,-6.5519e+22
7.0234e-01,-6.7058e+22,-6.7165e+22
7.0333e-01,-6.9071e+22,-6.9117e+22
7.0432e-01,-7.1614e+22,-7.1635e+22
7.0532e-01,-7.4979e+22,-7.4989e+22
7.0631e-01,-7.9261e+22,-7.9266e+22
7.0730e-01,-1.5112e+23,-1.5113e+23
7.0831e-01,-1.4494e+23,-1.4494e+23
7.0932e-01,-1.3888e+23,-1.3889e+23
7.1032e-01,-1.3431e+23,-1.3432e+23
7.1133e-01,-1.3144e+23,-1.3146e+23
7.1234e-01,-1.2991e+23,-1.2993e+23
7.1335e-01,-1.2927e+23,-1.2929e+23
7.1435e-01,-1.2917e+23,-1.2920e+23
7.1536e-01,-1.2937e+23,-1.2941e+23
7.1637e-01,-1.2975e+23,-1.2979e+23
7.1738e-01,-1.3022e+23,-1.3026e+23
7.1839e-01,-1.3072e+23,-1.3076e+23
7.1939e-01,-1.3123e+23,-1.3128e+23
7.2040e-01,-1.3175e+23,-1.3180e+23
7.2141e-01,-1.3224e+23,-1.3230e+23
7.2242e-01,-1.3272e+23,-1.3278e+23
7.2343e-01,-1.3317e+23,-1.3323e+23
7.2443e-01,-1.3360e+23,-1.3366e+23
7.2544e-01,-1.3400e+23,-1.3406e+23
7.2645e-01,-1.3437e+23,-1.3444e+23
7.2746e-01,-1.3471e+23,-1.3478e+23
7.2846e-01,-1.3502e+23,-1.3509e+23
7.2947e-01,-1.3530e+23,-1.3537e+23
7.3048e-01,-1.3555e+23,-1.3562e+23
7.3149e-01,-1.3576e+23,-1.3583e+23
7.3250e-01,-1.3594e+23,-1.3601e+23
7.3350e-01,-1.3609e+23,-1.3616e+23
7.3451e-01,-1.3621e+23,-1.3628e+23
7.3552e-01,-1.3629e+23,-1.3636e+23
7.3653e-01,-1.3633e+23,-1.3640e+23
7.3754e-01,-1.3635e+23,-1.3642e+23
7.3854e-01,-1.3632e+23,-1.3639e+23
7.3955e-01,-1.3627e+23,-1.3634e+23
7.4056e-01,-1.3618e+23,-1.3625e+23
7.4157e-01,-1.3606e+23,-1.3612e+23
7.4257e-01,-1.3590e+23,-1.3596e+23
7.4358e-01,-1.3572e+23,-1.3577e+23
7.4459e-01,-1.3550e+23,-1.3555e+23
7.4560e-01,-1.3525e+23,-1.3531e+23
7.4661e-01,-1.3498e+23,-1.3503e+23
7.4761e-01,-1.3470e+23,-1.3475e+23
7.4862e-01,-1.3441e+23,-1.3445e+23
7.4963e-01,-1.3414e+23,-1.3418e+23
7.5064e-01,-1.3392e+23,-1.3396e+23
7.5165e-01,-1.3383e+23,-1.3386e+23
7.5265e-01,-1.3396e+23,-1.3399e+23
7.5366e-01,-1.3453e+23,-1.3455e+23
7.5467e-01,-1.3582e+23,-1.3584e+23
7.5568e-01,-1.3829e+23,-1.3830e+23
7.5668e-01,-1.4239e+23,-1.4240e+23
7.5769e-01,-1.4831e+23,-1.4832e+23
7.5870e-01,-1.5523e+23,-1.5524e+23
7.5969e-01,-8.2374e+22,-8.2382e+22
7.6068e-01,-7.8654e+22,-7.8668e+22
7.6168e-01,-7.5518e+22,-7.5546e+22
7.6267e-01,-7.2997e+22,-7.3053e+22
7.6366e-01,-7.0927e+22,-7.1042e+22
7.6465e-01,-6.9259e+22,-6.9323e+22
7.6565e-01,-6.7598e+22,-6.7717e+22
7.6664e-01,-6.6022e+22,-6.6047e+22
7.6763e-01,-6.4075e+22,-6.4101e+22
7.6862e-01,-6.1527e+22,-6.1570e+22
7.6962e-01,-5.7518e+22,-5.7900e+22
7.7061e-01,-4.3664e+22,-5.2006e+22
7.7160e-01,1.5551e+23,-4.1643e+22
7.7261e-01,1.5147e+23,-4.9713e+22
7.7362e-01,1.5093e+23,-5.3436e+22
7.7462e-01,1.5142e+23,-5.5061e+22
7.7563e-01,1.5213e+23,-5.5618e+22
7.7664e-01,1.5284e+23,-5.5602e+22
7.7765e-01,1.5350e+23,-5.5266e+22
7.7865e-01,1.5411e+23,-5.4747e+22
7.7966e-01,1.5469e+23,-5.4124e+22
7.8067e-01,1.5525e+23,-5.3440e+22
7.8168e-01,1.5579e+23,-5.2722e+22
7.8269e-01,1.5632e+23,-5.1987e+22
7.8369e-01,1.5684e+23,-5.1245e+22
7.8470e-01,1.5734e+23,-5.0503e+22
7.8571e-01,1.5784e+23,-4.9767e+22
7.8672e-01,1.5832e+23,-4.9039e+22
7.8773e-01,1.5879e+23,-4.8322e+22
7.8873e-01,1.5925e+23,-4.7620e+22
7.8974e-01,1.5969e+23,-4.6935e+22
7.9075e-01,1.6010e+23,-4.6269e+22
7.9176e-01,1.6050e+23,-4.5623e+22
7.9276e-01,1.6088e+23,-4.5000e+22
7.9377e-01,1.6123e+23,-4.4401e+22
7.9478e-01,1.6155e+23,-4.3828e+22
7.9579e-01,1.6185e+23,-4.3283e+22
7.9680e-01,1.6212e+23,-4.2767e+22
7.9780e-01,1.6236e+23,-4.2281e+22
7.9881e-01,1.6257e+23,-4.1828e+22
7.9982e-01,1.6274e+23,-4.1408e+22
8.0083e-01,1.6288e+23,-4.1022e+22
8.0184e-01,1.6298e+23,-4.0672e+22
8.0284e-01,1.6305e+23,-4.0358e+22
8.0385e-01,1.6308e+23,-4.0081e+22
8.0486e-01,1.6308e+23,-3.9843e+22
8.0587e-01,1.6303e+23,-3.9642e+22
8.0687e-01,1.6295e+23,-3.9481e+22
8.0788e-01,1.6282e+23,-3.9359e+22
8.0889e-01,1.6266e+23,-3.9276e+22
8.0990e-01,1.6245e+23,-3.9232e+22
8.1091e-01,1.6220e+23,-3.9225e+22
8.1191e-01,1.6190e+23,-3.9253e+22
8.1292e-01,1.6156e+23,-3.9313e+22
8.1393e-01,1.6116e+23,-3.9398e+22
8.1494e-01,1.6070e+23,-3.9498e+22
8.1595e-01,1.6017e+23,-3.9594e+22
8.1695e-01,1.5954e+23,-3.9655e+22
8.1796e-01,1.5879e+23,-3.9626e+22
8.1897e-01,1.5788e+23,-3.9407e+22
8.1998e-01,1.5682e+23,-3.8814e+22
8.2098e-01,1.5572e+23,-3.7484e+22
8.2199e-01,1.5516e+23,-3.4656e+22
8.2300e-01,1.5712e+23,-2.8664e+22
8.2399e-01,-2.8495e+22,-3.5977e+22
8.2498e-01,-3.9916e+22,-4.0240e+22
8.2598e-01,-4.2960e+22,-4.2998e+22
8.2697e-01,-4.4970e+22,-4.4995e+22
8.2796e-01,-4.6584e+22,-4.6607e+22
8.2895e-01,-4.7949e+22,-4.8050e+22
8.2995e-01,-4.9425e+22,-4.9475e+22
8.3094e-01,-5.0922e+22,-5.1022e+22
8.3193e-01,-5.2810e+22,-5.2853e+22
8.3292e-01,-5.5155e+22,-5.5174e+22
8.3392e-01,-5.8198e+22,-5.8207e+22
8.3491e-01,-6.2033e+22,-6.2038e+22
8.3590e-01,-1.1932e+23,-1.1932e+23
8.3691e-01,-1.1551e+23,-1.1551e+23
8.3792e-01,-1.1176e+23,-1.1177e+23
8.3892e-01,-1.0919e+23,-1.0920e+23
8.3993e-01,-1.0798e+23,-1.0799e+23
8.4094e-01,-1.0788e+23,-1.0790e+23
8.4195e-01,-1.0854e+23,-1.0856e+23
8.4295e-01,-1.0968e+23,-1.0971e+23
8.4396e-01,-1.1113e+23,-1.1116e+23
8.4497e-01,-1.1276e+23,-1.1280e+23
8.4598e-01,-1.1451e+23,-1.1455e+23
8.4699e-01,-1.1633e+23,-1.1637e+23
8.4799e-01,-1.1820e+23,-1.1825e+23
8.4900e-01,-1.2010e+23,-1.2015e+23
8.5001e-01,-1.2203e+23,-1.2208e+23
8.5102e-01,-1.2396e+23,-1.2402e+23
8.5203e-01,-1.2591e+23,-1.2597e+23
8.5303e-01,-1.2785e+23,-1.2791e+23
8.5404e-01,-1.2979e+23,-1.2986e+23
8.5505e-01,-1.3173e+23,-1.3179e+23
8.5606e-01,-1.3365e+23,-1.3372e+23
8.5706e-01,-1.3556e+23,-1.3563e+23
8.5807e-01,-1.3745e+23,-1.3752e+23
8.5908e-01,-1.3931e+23,-1.3938e+23
8.6009e-01,-1.4115e+23,-1.4122e+23
8.6110e-01,-1.4296e+23,-1.4303e+23
8.6210e-01,-1.4473e+23,-1.4480e+23
8.6311e-01,-1.4646e+23,-1.4654e+23
8.6412e-01,-1.4816e+23,-1.4823e+23
8.6513e-01,-1.4981e+23,-1.4988e+23
8.6614e-01,-1.5141e+23,-1.5149e+23
8.6714e-01,-1.5296e+23,-1.5304e+23
8.6815e-01,-1.5446e+23,-1.5453e+23
8.6916e-01,-1.5590e+23,-1.5597e+23
8.7017e-01,-1.5728e+23,-1.5735e+23
8.7117e-01,-1.5860e+23,-1.5867e+23
8.7218e-01,-1.5985e+23,-1.5992e+23
8.7319e-01,-1.6104e+23,-1.6111e+23
8.7420e-01,-1.6217e+23,-1.6223e+23
8.7521e-01,-1.6323e+23,-1.6329e+23
8.7621e-01,-1.6424e+23,-1.6429e+23
8.7722e-01,-1.6520e+23,-1.6525e+23
8.7823e-01,-1.6615e+23,-1.6619e+23
8.7924e-01,-1.6712e+23,-1.6716e+23
8.8025e-01,-1.6820e+23,-1.6824e+23
8.8125e-01,-1.6954e+23,-1.6957e+23
8.8226e-01,-1.7138e+23,-1.7141e+23
8.8327e-01,-1.7412e+23,-1.7414e+23
8.8428e-01,-1.7834e+23,-1.7836e+23
8.8528e-01,-1.8468e+23,-1.8469e+23
8.8629e-01,-1.9339e+23,-1.9340e+23
8.8730e-01,-2.0343e+23,-2.0343e+23
8.8829e-01,-1.0845e+23,-1.0846e+23
8.8928e-01,-1.0400e+23,-1.0401e+23
8.9028e-01,-1.0025e+23,-1.0028e+23
8.9127e-01,-9.7254e+22,-9.7319e+22
8.9226e-01,-9.4813e+22,-9.4948e+22
8.9325e-01,-9.2843e+22,-9.2919e+22
8.9425e-01,-9.0854e+22,-9.0995e+22
8.9524e-01,-8.8912e+22,-8.8940e+22
8.9623e-01,-8.6441e+22,-8.6472e+22
8.9722e-01,-8.3120e+22,-8.3169e+22
8.9822e-01,-7.7862e+22,-7.8286e+22
8.9921e-01,-6.1167e+22,-7.0353e+22
9.0020e-01,1.6066e+23,-5.6336e+22
9.0121e-01,1.5421e+23,-6.7227e+22
9.0222e-01,1.5274e+23,-7.2197e+22
9.0322e-01,1.5297e+23,-7.4290e+22
9.0423e-01,1.5376e+23,-7.4900e+22
9.0524e-01,1.5473e+23,-7.4696e+22
9.0625e-01,1.5576e+23,-7.4023e+22
9.0725e-01,1.5682e+23,-7.3067e+22
9.0826e-01,1.5791e+23,-7.1934e+22
9.0927e-01,1.5901e+23,-7.0685e+22
9.1028e-01,1.6015e+23,-6.9357e+22
9.1129e-01,1.6130e+23,-6.7974e+22
9.1229e-01,1.6248e+23,-6.6551e+22
9.1330e-01,1.6367e+23,-6.5098e+22
9.1431e-01,1.6488e+23,-6.3622e+22
9.1532e-01,1.6611e+23,-6.2132e+22
9.1633e-01,1.6734e+23,-6.0631e+22
9.1733e-01,1.6857e+23,-5.9124e+22
9.1834e-01,1.6980e+23,-5.7617e+22
9.1935e-01,1.7103e+23,-5.6115e+22
9.2036e-01,1.7225e+23,-5.4620e+22
9.2136e-01,1.7346e+23,-5.3137e+22
9.2237e-01,1.7466e+23,-5.1672e+22
9.2338e-01,1.7583e+23,-5.0227e+22
9.2439e-01,1.7698e+23,-4.8807e+22
9.2540e-01,1.7810e+23,-4.7415e+22
9.2640e-01,1.7918e+23,-4.6057e+22
9.2741e-01,1.8024e+23,-4.4734e+22
9.2842e-01,1.8125e+23,-4.3452e+22
9.2943e-01,1.8221e+23,-4.2214e+22
9.3044e-01,1.8314e+23,-4.1022e+22
9.3144e-01,1.8401e+23,-3.9881e+22
9.3245e-01,1.8482e+23,-3.8793e+22
9.3346e-01,1.8559e+23,-3.7762e+22
9.3447e-01,1.8629e+23,-3.6791e+22
9.3547e-01,1.8693e+23,-3.5881e+22
9.3648e-01,1.8750e+23,-3.5035e+22
9.3749e-01,1.8801e+23,-3.4256e+22
9.3850e-01,1.8844e+23,-3.3544e+22
9.3951e-01,1.8880e+23,-3.2902e+22
9.4051e-01,1.8908e+23,-3.2328e+22
9.4152e-01,1.8927e+23,-3.1822e+22
9.4253e-01,1.8937e+23,-3.1381e+22
9.4354e-01,1.8936e+23,-3.0998e+22
9.4455e-01,1.8921e+23,-3.0660e+22
9.4555e-01,1.8890e+23,-3.0347e+22
9.4656e-01,1.8837e+23,-3.0018e+22
9.4757e-01,1.8755e+23,-2.9602e+22
9.4858e-01,1.8636e+23,-2.8963e+22
9.4958e-01,1.8482e+23,-2.7835e+22
9.5059e-01,1.8327e+23,-2.5657e+22
9.5160e-01,1.8329e+23,-2.1193e+22
9.5259e-01,-1.8382e+22,-2.6612e+22
9.5358e-01,-2.9474e+22,-2.9827e+22
9.5458e-01,-3.1947e+22,-3.1986e+22
9.5557e-01,-3.3616e+22,-3.3641e+22
9.5656e-01,-3.5047e+22,-3.5070e+22
9.5755e-01,-3.6332e+22,-3.6434e+22
9.5855e-01,-3.7796e+22,-3.7846e+22
9.5954e-01,-3.9313e+22,-3.9415e+22
9.6053e-01,-4.1227e+22,-4.1271e+22
9.6152e-01,-4.3564e+22,-4.3584e+22
9.6252e-01,-4.6536e+22,-4.6546e+22
9.6351e-01,-5.0245e+22,-5.0250e+22
9.6450e-01,-9.7940e+22,-9.7943e+22
9.6551e-01,-9.6144e+22,-9.6149e+22
9.6652e-01,-9.4364e+22,-9.4371e+22
9.6752e-01,-9.3532e+22,-9.3543e+22
9.6853e-01,-9.3861e+22,-9.3876e+22
9.6954e-01,-9.5162e+22,-9.5182e+22
9.7055e-01,-9.7161e+22,-9.7186e+22
9.7155e-01,-9.9635e+22,-9.9665e+22
9.7256e-01,-1.0243e+23,-1.0246e+23
9.7357e-01,-1.0544e+23,-1.0548e+23
9.7458e-01,-1.0861e+23,-1.0866e+23
9.7559e-01,-1.1190e+23,-1.1195e+23
9.7659e-01,-1.1528e+23,-1.1533e+23
9.7760e-01,-1.1873e+23,-1.1878e+23
9.7861e-01,-1.2224e+23,-1.2230e+23
9.7962e-01,-1.2580e+23,-1.2586e+23
9.8063e-01,-1.2939e+23,-1.2946e+23
9.8163e-01,-1.3302e+23,-1.3309e+23
9.8264e-01,-1.3667e+23,-1.3674e+23
9.8365e-01,-1.4034e+23,-1.4041e+23
9.8466e-01,-1.4401e+23,-1.4409e+23
9.8566e-01,-1.4768e+23,-1.4776e+23
9.8667e-01,-1.5135e+23,-1.5143e+23
9.8768e-01,-1.5500e+23,-1.5508e+23
9.8869e-01,-1.5862e+23,-1.5871e+23
9.8970e-01,-1.6222e+23,-1.6231e+23
9.9070e-01,-1.6578e+23,-1.6587e+23
9.9171e-01,-1.6930e+23,-1.6939e+23
9.9272e-01,-1.7277e+23,-1.7286e+23
9.9373e-01,-1.7618e+23,-1.7627e+23
9.9474e-01,-1.7952e+23,-1.7961e+23
9.9574e-01,-1.8280e+23,-1.8288e+23
9.9675e-01,-1.8599e+23,-1.8608e+23
9.9776e-01,-1.8911e+23,-1.8919e+23
9.9877e-01,-1.9213e+23,-1.9221e+23
9.9977e-01,-1.9506e+23,-1.9514e+23
1.0008e+00,-1.9789e+23,-1.9796e+23
1.0018e+00,-2.0061e+23,-2.0068e+23
1.0028e+00,-2.0323e+23,-2.0330e+23
1.0038e+00,-2.0574e+23,-2.0581e+23
1.0048e+00,-2.0815e+23,-2.0821e+23
1.0058e+00,-2.1048e+23,-2.1054e+23
1.0068e+00,-2.1275e+23,-2.1280e+23
1.0078e+00,-2.1503e+23,-2.1507e+23
1.0088e+00,-2.1741e+23,-2.1745e+23
1.0099e+00,-2.2009e+23,-2.2013e+23
1.0109e+00,-2.2340e+23,-2.2343e+23
1.0119e+00,-2.2786e+23,-2.2789e+23
1.0129e+00,-2.3424e+23,-2.3426e+23
1.0139e+00,-2.4341e+23,-2.4342e+23
1.0149e+00,-2.5572e+23,-2.5573e+23
1.0159e+00,-2.6981e+23,-2.6982e+23
1.0169e+00,-1.4424e+23,-1.4425e+23
1.0179e+00,-1.3868e+23,-1.3870e+23
1.0189e+00,-1.3399e+23,-1.3403e+23
1.0199e+00,-1.3028e+23,-1.3036e+23
1.0209e+00,-1.2727e+23,-1.2743e+23
1.0219e+00,-1.2484e+23,-1.2493e+23
1.0228e+00,-1.2236e+23,-1.2253e+23
1.0238e+00,-1.1989e+23,-1.1993e+23
1.0248e+00,-1.1669e+23,-1.1673e+23
1.0258e+00,-1.1231e+23,-1.1237e+23
1.0268e+00,-1.0534e+23,-1.0584e+23
1.0278e+00,-8.4351e+22,-9.5158e+22
1.0288e+00,1.7901e+23,-7.6210e+22
1.0298e+00,1.6950e+23,-9.0937e+22
1.0308e+00,1.6693e+23,-9.7628e+22
1.0318e+00,1.6689e+23,-1.0040e+23
1.0328e+00,1.6780e+23,-1.0113e+23
1.0338e+00,1.6909e+23,-1.0074e+23
1.0348e+00,1.7056e+23,-9.9684e+22
1.0359e+00,1.7215e+23,-9.8218e+22
1.0369e+00,1.7383e+23,-9.6487e+22
1.0379e+00,1.7558e+23,-9.4573e+22
1.0389e+00,1.7740e+23,-9.2528e+22
1.0399e+00,1.7927e+23,-9.0383e+22
1.0409e+00,1.8120e+23,-8.8160e+22
1.0419e+00,1.8319e+23,-8.5873e+22
1.0429e+00,1.8521e+23,-8.3535e+22
1.0439e+00,1.8728e+23,-8.1155e+22
1.0449e+00,1.8937e+23,-7.8740e+22
1.0459e+00,1.9149e+23,-7.6300e+22
1.0469e+00,1.9363e+23,-7.3841e+22
1.0479e+00,1.9578e+23,-7.1370e+22
1.0490e+00,1.9793e+23,-6.8895e+22
1.0500e+00,2.0009e+23,-6.6422e+22
1.0510e+00,2.0223e+23,-6.3959e+22
1.0520e+00,2.0435e+23,-6.1513e+22
1.0530e+00,2.0646e+23,-5.9089e+22
1.0540e+00,2.0853e+23,-5.6696e+22
1.0550e+00,2.1057e+23,-5.4339e+22
1.0560e+00,2.1256e+23,-5.2026e+22
1.0570e+00,2.1451e+23,-4.9762e+22
1.0580e+00,2.1640e+23,-4.7554e+22
1.0590e+00,2.1823e+23,-4.5408e+22
1.0600e+00,2.1999e+23,-4.3330e+22
1.0611e+00,2.2167e+23,-4.1326e+22
1.0621e+00,2.2328e+23,-3.9402e+22
1.0631e+00,2.2480e+23,-3.7562e+22
1.0641e+00,2.2623e+23,-3.5811e+22
1.0651e+00,2.2757e+23,-3.4155e+22
1.0661e+00,2.2881e+23,-3.2598e+22
1.0671e+00,2.2994e+23,-3.1143e+22
1.0681e+00,2.3095e+23,-2.9794e+22
1.0691e+00,2.3185e+23,-2.8553e+22
1.0701e+00,2.3261e+23,-2.7422e+22
1.0711e+00,2.3323e+23,-2.6400e+22
1.0721e+00,2.3368e+23,-2.5485e+22
1.0731e+00,2.3393e+23,-2.4668e+22
1.0742e+00,2.3392e+23,-2.3936e+22
1.0752e+00,2.3359e+23,-2.3261e+22
1.0762e+00,2.3280e+23,-2.2591e+22
1.0772e+00,2.3141e+23,-2.1830e+22
1.0782e+00,2.2932e+23,-2.0783e+22
1.0792e+00,2.2669e+23,-1.9036e+22
1.0802e+00,2.2482e+23,-1.5675e+22
1.0812e+00,-1.0010e+22,-1.9685e+22
1.0822e+00,-2.1717e+22,-2.2129e+22
1.0832e+00,-2.3825e+22,-2.3868e+22
1.0842e+00,-2.5287e+22,-2.5314e+22
1.0852e+00,-2.6647e+22,-2.6671e+22
1.0862e+00,-2.7950e+22,-2.8061e+22
1.0871e+00,-2.9515e+22,-2.9570e+22
1.0881e+00,-3.1171e+22,-3.1283e+22
1.0891e+00,-3.3263e+22,-3.3311e+22
1.0901e+00,-3.5782e+22,-3.5803e+22
1.0911e+00,-3.8928e+22,-3.8939e+22
1.0921e+00,-4.2819e+22,-4.2824e+22
